Date,Ticker,Open,High,Low,Close,Volume
2015-06-16,AAPL,90.06184135706295,91.5445532937628,88.94874279142086,89.40136977231029,296920.0
2015-06-17,AAPL,90.22279619078958,90.68404931022637,,89.95226389491471,817698.0
2015-06-18,AAPL,90.49727535807465,91.63579309421728,90.1547967456924,,358820.0
2015-06-19,AAPL,89.86149936650494,90.66997628697301,89.86149936650494,89.43585790943143,640872.0
2015-06-22,AAPL,91.50256969043129,93.43125664968954,90.14275987493235,91.73885299271072,981175.0
2015-06-23,AAPL,90.31568737544245,91.34656533151332,88.70048371286782,89.82477852656577,567510.0
2015-06-24,AAPL,90.37765174529825,,89.61075992507158,90.12229474434099,460158.0
2015-06-25,AAPL,93.4724330602852,95.10191566802045,92.03523623115484,93.58912040617177,
2015-06-26,AAPL,,93.46554932291738,91.70611733632722,92.5317835546359,636311.0
2015-06-29,AAPL,91.49101029154308,93.1028366228348,90.53945775102144,91.67834566803317,101260.0
2015-06-30,AAPL,90.78626159707058,92.54079691544231,90.78626159707058,92.46109159499501,669958.0
2015-07-01,AAPL,91.87195249075793,91.87195249075793,90.26972917190392,90.9581890384252,776292.0
2015-07-02,AAPL,,91.11128500654202,87.99934904324664,88.94116459166138,714156.0
2015-07-03,AAPL,89.71780968499519,90.58439618529779,89.21784889389627,,923056.0
2015-07-06,AAPL,87.66730942634884,90.61126091364937,86.72305691989617,88.44486193448027,427792.0
2015-07-07,AAPL,88.89264827412575,90.36683067844466,88.21933746121093,89.68852230713682,276848.0
2015-07-08,AAPL,87.5710860940372,89.45422634241672,87.5710860940372,87.82315236997958,309479.0
2015-07-09,AAPL,,91.20711903617847,88.37784249713243,89.43974361191437,138854.0
2015-07-10,AAPL,88.02281615590736,90.64529506000714,,88.24631972220772,129447.0
2015-07-13,AAPL,,88.67271289789458,86.93742895058254,,958071.0
2015-07-14,AAPL,89.26222517864844,91.41445717649663,88.37845902477493,89.01733471185635,904450.0
2015-07-15,AAPL,87.42238427247375,89.05698362146947,87.42238427247375,87.679555989733,738744.0
2015-07-16,AAPL,88.13836052588097,90.20482887886739,88.13836052588097,87.88570385306858,116657.0
2015-07-17,AAPL,90.15820583616976,90.8761194583021,89.33809366586188,89.18777145771703,23692.0
2015-07-20,AAPL,87.98002265049067,89.5225059213404,87.98002265049067,87.23245689612584,279572.0
2015-07-21,AAPL,88.02236725450847,88.97156915727942,88.02236725450847,87.57001964087003,670221.0
2015-07-22,AAPL,,88.92026208187215,,88.32857715073754,551841.0
2015-07-23,AAPL,88.62401130783263,89.72757456911118,88.62401130783263,89.91280276465908,11068.0
2015-07-24,AAPL,,88.81306963635782,87.02403666798459,88.85364935738389,483605.0
2015-07-27,AAPL,87.03842801949871,87.8792447825746,86.32487545427664,86.77394380581441,193458.0
2015-07-28,AAPL,88.08511002023069,88.08511002023069,87.10207486112756,88.31228836408751,47250.0
2015-07-29,AAPL,88.18262800558928,88.18262800558928,87.64827738520634,87.40717146669436,365315.0
2015-07-30,AAPL,88.3956193117234,88.3956193117234,87.78157617574273,87.16341026345368,172541.0
2015-07-31,AAPL,88.43619471247524,89.0706601297875,,87.30359880211715,746993.0
2015-08-03,AAPL,87.66417667083988,87.91718063717649,86.9760222065106,87.89553521508928,
2015-08-04,AAPL,87.52564716334314,88.89353261913752,86.12049925813785,87.05511132282533,677513.0
2015-08-05,AAPL,88.1441530505553,89.48887800685385,86.29268421343937,88.67759482544686,394120.0
2015-08-06,AAPL,,89.22743515940647,86.54219556953734,86.63441032339712,979662.0
2015-08-07,AAPL,88.93009737981771,89.51378806317011,88.93009737981771,89.90767219518634,794070.0
2015-08-10,AAPL,89.31603419198218,,89.31603419198218,89.36392159532696,677315.0
2015-08-11,AAPL,88.65865485389762,89.55608760815083,88.35705218169257,88.62491055575624,414461.0
2015-08-12,AAPL,88.45974953534497,89.34579578223499,87.52427282866162,90.13730730696004,791474.0
2015-08-13,AAPL,87.8629189397509,88.82052480597213,87.40362944908843,88.55405141642484,270637.0
2015-08-14,AAPL,88.23524549032412,90.14140720105117,88.23524549032412,89.60431283408718,
2015-08-17,AAPL,89.72379984518126,91.04078448650264,88.92050518497008,90.8546357348338,863418.0
2015-08-18,AAPL,88.88972508188883,90.87705887947267,88.03023302435078,89.9988691222962,564634.0
2015-08-19,AAPL,89.3805688044132,91.2936707718161,88.91879006051462,89.80203473885938,661197.0
2015-08-20,AAPL,91.49746231834878,91.49746231834878,88.89472094530149,91.70332312423447,336513.0
2015-08-21,AAPL,92.38046740347356,93.48261192360202,89.86584325845766,91.13828698561507,541277.0
2015-08-24,AAPL,93.52998850851083,95.0090746374247,92.79307985162427,93.58850728657333,714016.0
2015-08-25,AAPL,93.49986127441507,95.17915561632249,92.2801778863392,,299076.0
2015-08-26,AAPL,92.66277702868834,93.34480678568437,91.63602472807601,92.34068694490581,711872.0
2015-08-27,AAPL,91.74401971220995,92.70387953916143,,91.21657506305158,495080.0
2015-08-28,AAPL,90.15442902212706,90.8085241062409,89.99730524151472,89.9217844198375,98799.0
2015-08-31,AAPL,91.46353134078285,91.46353134078285,90.05484264613993,89.93443316397557,337430.0
2015-09-01,AAPL,90.92847696882336,91.99362797841003,90.58710427524281,90.61866696950963,645161.0
2015-09-02,AAPL,90.51402870694794,93.01560426132849,89.32345652487696,90.61964407053145,611885.0
2015-09-03,AAPL,,93.88265085082469,91.1135075554021,92.66437082554003,51013.0
2015-09-04,AAPL,91.36988148050786,92.98523344442778,90.81760900610489,91.86742585504706,525213.0
2015-09-07,AAPL,94.22980130272593,94.22980130272593,92.67675513769618,92.9578794376745,290987.0
2015-09-08,AAPL,93.86321035534507,94.491525395355,,94.21029112877174,
2015-09-09,AAPL,96.65378768164071,97.66427611048331,94.43908419890437,95.58129671329134,340386.0
2015-09-10,AAPL,96.00915402539387,97.04482382159051,95.86682180918615,95.7425363345149,380502.0
2015-09-11,AAPL,95.73194815409929,95.79774666853018,95.73145958113146,95.88965964610382,
2015-09-14,AAPL,93.90820123835819,94.80031759193747,93.90820123835819,94.79472609068007,277452.0
2015-09-15,AAPL,96.06851401150217,97.16272131259815,93.60168950538073,95.70817446453374,594741.0
2015-09-16,AAPL,94.25630860878027,95.73547444837918,93.86173189214934,94.12471162249152,160163.0
2015-09-17,AAPL,95.991141836622,96.84443418726241,95.64075902875497,96.66227596689754,723927.0
2015-09-18,AAPL,95.63228160517312,96.35236495931052,95.63228160517312,96.75346170797265,239657.0
2015-09-21,AAPL,96.34109553451748,97.3805205862139,94.39809461674822,95.73545029353609,171521.0
2015-09-22,AAPL,96.19525232370752,96.19525232370752,93.64049504444483,94.90719641500063,677278.0
2015-09-23,AAPL,93.08641488406795,95.63835768900701,91.94368765507471,94.02851398376663,739471.0
2015-09-24,AAPL,93.62836090057436,94.06945074267274,93.01142921208685,92.59492233665013,234462.0
2015-09-25,AAPL,93.73950738218247,95.5956068508694,92.73239656165646,94.3118877861868,809524.0
2015-09-28,AAPL,94.48851522581798,,92.86339856385062,93.39833953799733,411281.0
2015-09-29,AAPL,92.92700869057893,93.49371378245445,92.07585240507912,92.36321168891807,471192.0
2015-09-30,AAPL,,93.2883122110738,92.28290505169275,92.84663547261887,1901.0
2015-10-01,AAPL,92.8435448588575,94.91206469974593,92.55963751403078,93.4754319236489,588500.0
2015-10-02,AAPL,92.95303071423298,93.40899880670861,91.52290656996466,93.39363320363013,319488.0
2015-10-05,AAPL,92.32785769876243,93.42428260015907,92.31773764626554,93.04083611847399,434797.0
2015-10-06,AAPL,93.53411923966995,,91.83082197030532,92.01799525763137,103780.0
2015-10-07,AAPL,92.71131284370362,92.71131284370362,91.53823955455657,92.61814955369498,
2015-10-08,AAPL,92.67543023303526,92.67543023303526,91.93773824051532,92.48057189552955,701606.0
2015-10-09,AAPL,,93.76449537068169,91.41459244619121,92.24251162044958,979935.0
2015-10-12,AAPL,94.45494056749831,94.45494056749831,93.07555107360093,93.59532436443293,249004.0
2015-10-13,AAPL,95.24464986599781,96.3598517484641,93.75111100059206,94.31486793377648,264749.0
2015-10-14,AAPL,93.32012387773071,93.53719217535286,92.47674840941767,94.36658956336744,284007.0
2015-10-15,AAPL,91.95136451671593,94.4983215026642,91.83238485877855,92.26421906198516,754624.0
2015-10-16,AAPL,93.07206673751469,94.19262007346414,91.24836260307745,93.84340350133985,737777.0
2015-10-19,AAPL,93.27779265597401,94.61571759262002,92.32310887105623,,344154.0
2015-10-20,AAPL,93.29811739890033,95.49491185415279,93.29811739890033,95.01675493213475,679066.0
2015-10-21,AAPL,98.46629359374708,99.33778461712176,97.4777086624488,98.72842442874952,676573.0
2015-10-22,AAPL,97.94229871174925,100.19433292392371,97.19993937577259,98.82532333009053,781862.0
2015-10-23,AAPL,100.34791971695898,101.10757192924164,99.47799153079995,100.36650200940102,492966.0
2015-10-26,AAPL,100.866813109005,101.25539804286116,99.99058034406094,99.78462796806204,802818.0
2015-10-27,AAPL,100.89073220886013,102.84519789382988,100.50794370397773,100.57269544196129,934085.0
2015-10-28,AAPL,100.32211078988192,101.31383754478752,100.05373096154123,100.04545399809025,266919.0
2015-10-29,AAPL,102.06417977419522,102.92862001655855,100.90759596825932,101.58227174400616,653020.0
2015-10-30,AAPL,100.51880200069125,101.05718818907118,99.103413911727,101.28665912108904,108357.0
2015-11-02,AAPL,99.8377088688172,101.13672766770408,99.8377088688172,100.16751331215636,976112.0
2015-11-03,AAPL,100.70859828180178,101.99526486367724,98.79731070589507,99.70656249056758,1215.0
2015-11-04,AAPL,99.79375300187262,101.82351207997274,,99.54081196150759,923401.0
2015-11-05,AAPL,102.3219015127134,103.52777942695468,,102.6572007533377,
2015-11-06,AAPL,101.38828305483825,101.41359646952611,99.64728867237037,100.331038035244,127457.0
2015-11-09,AAPL,,101.4723721347414,100.65144567292671,100.92791645443066,93850.0
2015-11-10,AAPL,99.1197335598637,100.9208609911762,99.1197335598637,99.7020020858513,627360.0
2015-11-11,AAPL,99.35967381731335,100.03407177463285,99.16015846599691,100.28056563276583,724055.0
2015-11-12,AAPL,101.29432563767034,101.8985758528492,99.89549462413473,100.1152747741069,27081.0
2015-11-13,AAPL,101.4378868729406,101.4378868729406,98.80769979935926,99.86461050163359,787492.0
2015-11-16,AAPL,98.47800818410346,101.05520831475336,97.48765810130598,99.66109810296365,199763.0
2015-11-17,AAPL,99.11643533044716,99.11643533044716,98.11332503866609,98.7406322640875,232237.0
2015-11-18,AAPL,99.99979682773598,99.99979682773598,99.04161673669503,,777652.0
2015-11-19,AAPL,98.4676087069598,100.57873251603118,98.40077499301835,99.21020480742914,172616.0
2015-11-20,AAPL,99.15676451096925,100.16615811289351,97.99906674201164,98.96185070234975,482862.0
2015-11-23,AAPL,98.57260979909282,100.21649419348374,98.23328800263722,98.24221711286587,136393.0
2015-11-24,AAPL,98.6091339685179,99.42239396265067,96.42768995091625,98.4666267640476,875527.0
2015-11-25,AAPL,99.79786458676325,100.65727351877959,98.67017935592204,100.12340661681641,139454.0
2015-11-26,AAPL,100.79225439372425,101.24560872477065,100.66716751516549,,111957.0
2015-11-27,AAPL,98.29281864322353,99.66168190591432,97.1942046073219,98.3697128335064,52567.0
2015-11-30,AAPL,98.39468551395923,100.98600569575964,97.77503843275117,98.83570416064546,34324.0
2015-12-01,AAPL,99.04684711495706,99.7658500621063,96.80920125586995,97.67020339365843,974902.0
2015-12-02,AAPL,99.80625702678199,99.94692711202465,98.17494343776065,100.08219521204043,651370.0
2015-12-03,AAPL,98.3146022571575,99.49829283596375,96.93396062451046,98.35741487667461,106315.0
2015-12-04,AAPL,98.30627440756967,98.61869465020808,97.71241518938261,98.86368019142427,667041.0
2015-12-07,AAPL,98.45940714017816,99.2468413852038,97.82828710158523,98.99053404470916,53344.0
2015-12-08,AAPL,99.74112029572736,100.83711088639011,98.09099977263664,99.93700888549743,16116.0
2015-12-09,AAPL,97.79417772630563,98.73078548855324,97.79417772630563,98.35393557921827,999653.0
2015-12-10,AAPL,98.7538439603608,100.06321480898168,97.51553033992296,97.97093815185083,864787.0
2015-12-11,AAPL,98.50865801220122,99.07179200761041,97.0898962103941,97.82403856969903,238103.0
2015-12-14,AAPL,97.58460684590032,97.77207874601368,95.56848762881273,97.70357367157608,
2015-12-15,AAPL,98.63342732904783,100.10878158132373,97.27342243066173,99.32314715357374,402954.0
2015-12-16,AAPL,99.45871971932972,101.03755710917524,99.19151428467761,99.9780566172088,209606.0
2015-12-17,AAPL,98.36777846951622,100.07302774454986,96.67812773988291,98.9785975294702,
2015-12-18,AAPL,98.54889001637693,99.86703117935163,98.49197932535066,98.3239926172722,984779.0
2015-12-21,AAPL,101.49002303836181,102.04884180921677,100.61989989544708,101.28975052713058,338201.0
2015-12-22,AAPL,,103.93085266369744,101.57387913765038,102.91029820230419,698789.0
2015-12-23,AAPL,101.63142623400263,101.72252431669902,99.45813096530881,100.15972301936185,428991.0
2015-12-24,AAPL,99.43074365826337,100.71297608153837,,99.95825745833288,965329.0
2015-12-25,AAPL,100.70512549752331,101.55948325909178,100.59338075598137,102.15716747415125,865785.0
2015-12-28,AAPL,101.06908456689735,101.46190842669486,99.5270718986595,101.53112695870972,673052.0
2015-12-29,AAPL,101.40691479147388,102.6070618872824,100.63491888743381,101.46687133313989,358092.0
2015-12-30,AAPL,101.81823689510809,102.20656375502051,101.63613943076977,102.07461391490295,209281.0
2015-12-31,AAPL,101.08251846215946,101.25219350172596,,101.98040445202,142900.0
2016-01-01,AAPL,100.68522643453463,101.06393906563514,99.50114944147955,101.59758525914984,831222.0
2016-01-04,AAPL,97.3716248007254,98.15583127501993,95.9345883830813,98.27304151308999,554375.0
2016-01-05,AAPL,97.11944367106223,98.61627141387295,94.73683180114901,96.62840735806392,383188.0
2016-01-06,AAPL,,97.32629690433126,95.3444537062825,,33152.0
2016-01-07,AAPL,95.0335650263882,96.49661533930578,93.98512975943456,94.46899567561609,683465.0
2016-01-08,AAPL,97.7362760528038,97.7362760528038,,97.26153054375784,772271.0
2016-01-11,AAPL,95.22802453068365,95.91428664496325,95.0227963406831,96.33888001462873,278342.0
2016-01-12,AAPL,94.85878976970574,96.7287951867267,94.62841276047413,95.8851001972253,94246.0
2016-01-13,AAPL,94.60555697354877,95.70385532182601,93.27184928627771,94.58124169915462,780105.0
2016-01-14,AAPL,96.72835620581736,98.33042856539153,96.25825588354284,96.75735773625198,810253.0
2016-01-15,AAPL,95.99383550655855,95.99383550655855,93.53109084245396,95.14177694208233,373078.0
2016-01-18,AAPL,96.45318357267293,97.88465267310661,94.56031077751253,96.20281945389901,47015.0
2016-01-19,AAPL,97.29289473280627,97.29289473280627,96.07697461187743,95.36010813305998,302763.0
2016-01-20,AAPL,96.26145832304708,96.34299820860251,94.73601401193294,95.25658140437463,824628.0
2016-01-21,AAPL,96.72639296072036,96.72639296072036,95.76078448852492,94.93047406185632,516578.0
2016-01-22,AAPL,96.76121107381987,96.8996416365025,94.5595882032238,96.94635405665115,544410.0
2016-01-25,AAPL,94.53714031309079,95.47283077199408,,94.75630206862094,
2016-01-26,AAPL,95.97229588681904,97.23512508564032,94.58283625594973,95.51960104425967,760161.0
2016-01-27,AAPL,95.95394580043187,95.95394580043187,93.20120526177715,94.16421728596792,798157.0
2016-01-28,AAPL,94.73473642714916,95.98665702120594,93.17913397482225,94.28665246013321,742652.0
2016-01-29,AAPL,94.98751973874674,96.06957612358602,94.09948787428728,95.78330337248701,547774.0
2016-02-01,AAPL,98.30014689703577,,96.28450407361058,97.64525935509164,802555.0
2016-02-02,AAPL,95.61333607692099,97.92140654719582,94.27536554394278,95.66048244998285,203278.0
2016-02-03,AAPL,98.52657605831745,98.77460732006871,97.23251107216589,98.71002547919232,131193.0
2016-02-04,AAPL,95.3953207843681,98.15945012445711,95.3953207843681,95.847288983342,699267.0
2016-02-05,AAPL,95.69279165949747,96.66497827799088,95.20720647028162,95.73791081031547,232226.0
2016-02-08,AAPL,97.21844216186271,98.11322244418157,95.05948962121714,96.29282464588968,682543.0
2016-02-09,AAPL,96.87448017428862,98.8196417573688,96.59753078790595,98.01898984768111,560650.0
2016-02-10,AAPL,97.24084625301222,97.24084625301222,,95.99636600003815,628503.0
2016-02-11,AAPL,95.88596605316732,97.23673914777085,95.61323245780989,95.63921545936921,616781.0
2016-02-12,AAPL,96.33436199856428,96.57191479694991,95.7562823881333,96.46159167966458,134114.0
2016-02-15,AAPL,94.59427371206988,96.85557794591553,94.59427371206988,95.8599596581466,533465.0
2016-02-16,AAPL,95.98903572943175,96.46211615994555,95.51396652109851,96.77732038550671,905329.0
2016-02-17,AAPL,95.81385737825053,97.11230927322202,95.59711666013374,97.33186457268688,329634.0
